[READ], 660000, 58336.67058823529
[READ], 670000, 58196.8021978022
[READ], 680000, 58404.0
[READ], 690000, 58358.375
[READ], 700000, 59825.0
[READ], 710000, 59802.166666666664
[READ], 720000, 59349.246913580246
[READ], 730000, 58791.20481927711
[READ], 740000, 59908.293333333335
[READ], 750000, 57082.25
[READ], 760000, 60468.913978494624
[READ], 770000, 58959.90476190476
[READ], 780000, 60386.7191011236
[READ], 790000, 59241.6282051282
[READ], 800000, 61364.78571428572
[READ], 810000, 60449.96666666667
[READ], 820000, 61804.910112359554
[READ], 830000, 59675.166666666664
[READ], 840000, 58718.27472527473
[READ], 850000, 59117.25974025974
[READ], 860000, 58038.36170212766
[READ], 870000, 66053.57692307692
[READ], 880000, 68131.66197183098
[READ], 890000, 58938.05
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 14.0
[CLEANUP], MinLatency(us), 14
[CLEANUP], MaxLatency(us), 14
[CLEANUP], 0, 14.0
[UPDATE], Operations, 7434
[UPDATE], AverageLatency(us), 59786.83266074792
[UPDATE], MinLatency(us), 53171
[UPDATE], MaxLatency(us), 145544
[UPDATE], Return=OK, 7434
[UPDATE], 0, 64972.84523809524
[UPDATE], 10000, 59857.409638554214
[UPDATE], 20000, 59615.06741573034
[UPDATE], 30000, 66834.76056338029
[UPDATE], 40000, 57918.484210526316
[UPDATE], 50000, 58504.04761904762
[UPDATE], 60000, 58512.43529411765
[UPDATE], 70000, 58837.988505747126
[UPDATE], 80000, 57754.65277777778
[UPDATE], 90000, 64901.96428571428
[UPDATE], 100000, 59093.90588235294
[UPDATE], 110000, 58822.47368421053
[UPDATE], 120000, 59338.833333333336
[UPDATE], 130000, 60509.64948453608
[UPDATE], 140000, 62372.28571428572
[UPDATE], 150000, 65817.46153846153
[UPDATE], 160000, 59791.67469879518
[UPDATE], 170000, 61047.61728395062
[UPDATE], 180000, 60055.964705882354
[UPDATE], 190000, 60966.31034482759
[UPDATE], 200000, 58062.168539325845
[UPDATE], 210000, 62803.82278481012
[UPDATE], 220000, 57972.52688172043
[UPDATE], 230000, 57977.76190476191
[UPDATE], 240000, 61163.03125
[UPDATE], 250000, 56220.720430107525
[UPDATE], 260000, 59174.98780487805
[UPDATE], 270000, 57070.84523809524
[UPDATE], 280000, 60594.044117647056
[UPDATE], 290000, 57770.49382716049
[UPDATE], 300000, 59438.17582417582
[UPDATE], 310000, 55805.71621621621
[UPDATE], 320000, 58592.16279069767
[UPDATE], 330000, 57409.614457831325
[UPDATE], 340000, 59706.32584269663
[UPDATE], 350000, 56090.55445544554
[UPDATE], 360000, 59221.230769230766
[UPDATE], 370000, 59132.485714285714
[UPDATE], 380000, 58495.950617283954
[UPDATE], 390000, 61195.27472527473
[UPDATE], 400000, 57200.06578947369
[UPDATE], 410000, 57049.16279069767
[UPDATE], 420000, 56727.12359550562
[UPDATE], 430000, 57271.58536585366
[UPDATE], 440000, 57255.10526315789
[UPDATE], 450000, 57196.85057471264
[UPDATE], 460000, 57428.27173913043
[UPDATE], 470000, 56320.78666666667
[UPDATE], 480000, 56537.78409090909
[UPDATE], 490000, 66253.83561643836
[UPDATE], 500000, 62703.55421686747
[UPDATE], 510000, 63260.51948051948
[UPDATE], 520000, 61434.61728395062
[UPDATE], 530000, 65126.84705882353
[UPDATE], 540000, 62891.28571428572
[UPDATE], 550000, 61848.37804878049
[UPDATE], 560000, 61955.45569620253
[UPDATE], 570000, 65622.75757575757
[UPDATE], 580000, 61805.96103896104
[UPDATE], 590000, 61529.58441558442
[UPDATE], 600000, 61557.561643835616
[UPDATE], 610000, 60702.725
[UPDATE], 620000, 58703.19718309859
[UPDATE], 630000, 59388.07317073171
[UPDATE], 640000, 59753.22891566265
[UPDATE], 650000, 58252.10526315789
[UPDATE], 660000, 59832.18292682927
[UPDATE], 670000, 59131.60975609756
[UPDATE], 680000, 59718.67469879518
[UPDATE], 690000, 59550.543209876545
[UPDATE], 700000, 58027.72340425532
[UPDATE], 710000, 57742.51764705883
[UPDATE], 720000, 59250.97777777778
[UPDATE], 730000, 59032.369047619046
[UPDATE], 740000, 61379.74725274725
[UPDATE], 750000, 56670.73809523809
[UPDATE], 760000, 59015.53424657534
[UPDATE], 770000, 60460.89156626506
[UPDATE], 780000, 59790.41558441558
[UPDATE], 790000, 58957.54838709677
[UPDATE], 800000, 61522.67032967033
[UPDATE], 810000, 58643.49367088608
[UPDATE], 820000, 58573.58441558442
[UPDATE], 830000, 60360.15853658537
[UPDATE], 840000, 59778.05194805195
[UPDATE], 850000, 57712.61052631579
[UPDATE], 860000, 59518.02564102564
[UPDATE], 870000, 64187.706666666665
[UPDATE], 880000, 61893.049382716046
[UPDATE], 890000, 61921.38461538462
