[UPDATE], Return=OK, 7549
[UPDATE], 0, 62963.70114942529
[UPDATE], 10000, 53263.62745098039
[UPDATE], 20000, 53896.494736842105
[UPDATE], 30000, 52354.93457943925
[UPDATE], 40000, 52157.69565217391
[UPDATE], 50000, 52255.28723404255
[UPDATE], 60000, 51598.333333333336
[UPDATE], 70000, 51640.49056603773
[UPDATE], 80000, 51720.16161616162
[UPDATE], 90000, 54340.943181818184
[UPDATE], 100000, 51764.72631578947
[UPDATE], 110000, 54432.927083333336
[UPDATE], 120000, 52589.145833333336
[UPDATE], 130000, 51460.43010752688
[UPDATE], 140000, 51317.40217391304
[UPDATE], 150000, 52896.01904761905
[UPDATE], 160000, 51728.8125
[UPDATE], 170000, 52345.64948453608
[UPDATE], 180000, 51724.051020408166
[UPDATE], 190000, 51359.03191489362
[UPDATE], 200000, 51084.916666666664
[UPDATE], 210000, 52125.009090909094
[UPDATE], 220000, 52730.2705882353
[UPDATE], 230000, 53949.62962962963
[UPDATE], 240000, 56853.635294117645
[UPDATE], 250000, 52737.14
[UPDATE], 260000, 52550.903225806454
[UPDATE], 270000, 52454.07692307692
[UPDATE], 280000, 52720.25
[UPDATE], 290000, 52160.958333333336
[UPDATE], 300000, 52079.12903225807
[UPDATE], 310000, 52003.653465346535
[UPDATE], 320000, 52103.055555555555
[UPDATE], 330000, 51503.0824742268
[UPDATE], 340000, 52841.122641509435
[UPDATE], 350000, 53111.62886597938
[UPDATE], 360000, 51303.22
[UPDATE], 370000, 52339.08163265306
[UPDATE], 380000, 52098.52427184466
[UPDATE], 390000, 52797.06060606061
[UPDATE], 400000, 56830.956043956045
[UPDATE], 410000, 62422.01369863014
[UPDATE], 420000, 52600.90909090909
[UPDATE], 430000, 52352.9
[UPDATE], 440000, 52310.93548387097
[UPDATE], 450000, 51595.97196261682
[UPDATE], 460000, 51319.25
[UPDATE], 470000, 59197.294871794875
[UPDATE], 480000, 62354.361445783135
[UPDATE], 490000, 55016.49438202247
[UPDATE], 500000, 59019.043956043955
[UPDATE], 510000, 51503.96703296703
[UPDATE], 520000, 51229.41052631579
[UPDATE], 530000, 52509.635416666664
[UPDATE], 540000, 51978.096774193546
[UPDATE], 550000, 51298.72072072072
[UPDATE], 560000, 51880.757894736846
[UPDATE], 570000, 51336.72641509434
[UPDATE], 580000, 51633.606060606064
[UPDATE], 590000, 51276.645833333336
[UPDATE], 600000, 53618.2705882353
[UPDATE], 610000, 59165.23170731707
[UPDATE], 620000, 51386.28703703704
[UPDATE], 630000, 52281.85567010309
[UPDATE], 640000, 54660.59782608696
[UPDATE], 650000, 51932.67105263158
[UPDATE], 660000, 51809.822222222225
[UPDATE], 670000, 51405.683673469386
[UPDATE], 680000, 51167.80357142857
[UPDATE], 690000, 51195.78787878788
[UPDATE], 700000, 51921.16831683168
[UPDATE], 710000, 51143.14117647059
[UPDATE], 720000, 52692.07407407407
[UPDATE], 730000, 52144.333333333336
[UPDATE], 740000, 52251.28125
[UPDATE], 750000, 52465.602040816324
[UPDATE], 760000, 52524.55319148936
[UPDATE], 770000, 51982.84090909091
[UPDATE], 780000, 52013.4623655914
